"","id","content",
"302","448619702","이런..개,.같은 규정이 있나? 그동안 문제 제기를 했는데 담당 공무원♪♪♩♬♪♪♬~들은 뭐하고 있던거야? 욕을 안 할 수가 없다니까","","",
"303","448619641","공뭔은 누가뭐래도 개짓는 소리로 알고  오늘도 철밥통을 두들긴다,,,, 고로 ♪♪들,,,,,","","",
"304","448619083","상식적으로 하자 쫌!!!","","",
"305","448618889","이상한법은  잘도만들어","","",
"306","448617796","이건
아니다

소송걸면
이길듯","","",
"307","448617702","양심껏 말해도 0점처리?
고위간부직들 자식들은 버젓이 불법 성적처리로
대학 넣어주고 선량한 시민의 자식은 
그것도 양심껏 이실직고 했는데도
0점처리? 진짜 어이가 없는 현실이네","","",
"308","448617624","뭔가  잘 못된 부분이네요. 
제도를 바꾸거나 답지를 따로따로 해 주는 것이 맏다고 봅니다. 
편리상 이라 하겠지만 학생을 위한 시험이지 채점자나 감독관의 편리를 위해 하는 시험은 이니니까요.","","",
"309","448617318","이게 처음도 아니고 말도 안되는 줄 알면 진작에 고쳤어야지.","","",
"310","448616693","헷갈리게 시험지를 만든놈이 잘못이다","","",
"311","448616544","이건 말도 않되는 경우입니다.","","",
"312","448616361","이걸 부정행위라고 규정한 거 자체가 말이 안된다.","","",
"313","448616259","여태 대책 마련도 안하고 뭐하는거냐
저런건 구제해줘라","","",
"314","448615719","탁상행정
복지부동
새대가리
문재인짱","","",
"315","448615617","개뼉다귀같은 규정을 만들어서 
참 하는짓이 어이가 없네?
수능없애라
온 나라가 시끄럽다.
그낭 본고사쳐서 실력으로 들어가게 해라.","","",
"316","448615602","씨잘데기 없는
시험규정들~~
실력 테스트가 아닌
시험규정 테스트~~","","",
"317","448615288","전형적인 행정편의주의. 상식적으로 하자 제발.","","",
"318","448615111","변하지 않으려고 하는 집단 중에 교육계도 선두다툼이다.","","",
"319","448615052","저럴때는  공정한척.
한아이에  꿈을  확날려버렸네
개떡같이만들어놓고  누구잘못이냐","","",
"320","448617568","여러분.... 이건 아주 안타까운 사건입니다... 두 번 다시 없어야 할...
그런데 말입니다? 이런 유사사건이 정말 빈번하게 많이 일어난다는거... 알고 계십니까?
이와 같은 사건들을 하나 씩 두 개씩 봐주고... 관용을 베푼다고 생각해 보시기바랍니다.. 그럼 정말 끝도 없는 이해와 관용을 베풀어야 할 지 모릅니다...
여러분 단호해 지셔야 합니다... 지금의 감성에 미래를 흔들려서는 안 될 것입니다..","","",
"321","448617567","이 사정 저사정 다봐주면 안됨 안타깝지만 원리원칙","","",
"322","448615256","개돼지들에겐 역시 법과 원칙
나씨의 아들 딸로 태어났다면...","","",
"323","448648032","그럼 바꿔야지  규정을  
그동안 공부한걸   도루묵 만드는 
똑 바로 해라  교육부
유 장관 똑바로 들어라","","",
"324","448648010","그리고 예행연습 모의고사 얼마나했냐?사격천재가 전쟁때 장전도못하면 죽는거뿐이다.실수드립하지마라 사회는 전쟁터다 기회는 한번이고 니탓이다","","",
"325","448646391","부정행위네..0점 맞음.","","",
"326","448644996","너무나 불합리적이네..,

부정 행위자를 위한 규정이지

실수한 사람에게 적용하는 것은 

큰 문제네..","","",
"327","448644966","저건 너무하잖아ㅠㅠ 애가 지도 놀라서 번쩍 손들었다는데..","","",
"328","448644884","시합과 시험에 어케 융통성을 두나? 규정이 있는 데. 타인들과 겨루는 행위에 말이지. 그럼 그 규정을 지킨 타인들은 뭐가 되나? 아니 규정 자체가 뭐가 되나? 실수로 저지른 잘못도 잘못이라니까 그러네. 탈락. 다음에 봐라. 그래도 올림픽처럼 4년 뒤는 아니잖나? 씨바. 캬캬캬","","",
"329","448641846","나경원 아들 딸은 그냥 모든걸 자알 일아서 봐주고, 이런 이치에도 안맞는 행태가 난무하는 교육현장! 일점의 관용도 없이 칼같은 잣대를 드리대는 교육의 현실! 나경원 아들 딸 비리를 이리 해 봐라!","","",
"330","448640601","내가 보기엔 수험생이 잘못했네요.
잘못했으면  끝까지  감추고 버텨야하는데 
그걸 못했네요.
잘못된 모든 이들은  호의를 베풀면 그것을 권리로 압니다...
원망말고 솔직하고 정직한 본인의 잘못이 더 크다는것을 깨우쳤을겁니다.
호의는  자신에게  비수로 돌아옵니다""","","",
"331","448637313","잘못된걸 안고치는 성인들이  잘못된거아닌가? 지금 입시제도도...","","",
"332","448637181","개정하고 저 학생 0점처리 하지말아라.
감독관넘도 참 ♪~♬♩♪♪네","","",
"333","448637144","정말 4교시 시험 바꿀수 없나요? 왜저렇게 봐야하나요? 아이들 안그래도 긴장하는날인데 저런실수는 충분히할수 있지 않나요?ㅠ","","",
"334","448634650","♪♪♬♬♪♪은 법대로 하면 손해보는 나라......조국일가처럼 권력을 이용해 온갖 범죄를 저질러도 양심의 가책은 절대로 안받고 장관까지 할 수 있는 ♩~♪♩♬♪ 참 조은나라......준법정신은 개나 갖다줘야하는 나라.....전교조는 그런걸 자라나는 새싹에게 가르쳐주고....","","",
"335","448634635","교육부장관이 머저리가 앉아있는데
뭘하겠어
조국작들 신경쓰느라
썩을것들","","",
"336","448632748","상장 카피하고 위조하고 스펙위조하는건  괜찮아서 의전원까지 입학시키고    
이런  말도안되는 행위가  부정이라고??
말이된다고  생각하니??","","",
"337","448632333","하여튼  나라가  개 ㅈ   같은나라로바뀌고있다  빨리  문재인탄핵해야된다","","",
"338","448630285","이게 뭐하는 짓이야.
솔직하게 말하면 손해본다는걸 가르치는 거야?

잘 하는 짓이다.

한 사람의 인생이 걸린 일이다.
이 얼빠진 것들아.","","",
"339","448629268","좀 융통성 있게 하지 엄격히 해야 할 때는 두루뭉술하게 하고 이런건 엄격하게 하고..진짜 일 너무 못해서 화가 난다","","",
"340","448629112","ㅋㅋㅋ 참 유통성없는 교육부네","","",
"341","448627932","하는 짓거리들이 부정행위로 보다니 하여튼 교육부 참 아니올시다 구해줘야지","","",
"342","448627672","억울해도 절차와 규정이 우선이긴하지
근데 일반인들은 이렇게 가혹한 잣대로 평가받는데
조국딸은 허위자료 내고도 안짤림 ㅋㅋ","","",
"343","448627564","사기조작 조미니는 대학원가고
정직한 수험생은 0점으로 대학못가는 세상
좌빨세상~
바꿔보자~","","",
"344","448625445","하지 말라고 그렇게 방송을 하고 얘기를 해줘도 하네 물론 정책이 융통성이 없는것도 맞지만 쓸데없는 규정이라도 잘 지킬수 있는지도 하나의 평가 요소임","","",
"345","448621377","아니
이게 무슨..???♀????♀?
진짜 수험생엄마로써
이런 뉴스 진짜 화난다","","",
"346","448620043","조국딸로 못테어난걸  아쉬워해야지...","","",
"347","448619188","어린 애의 악의가 아닌 이상 구제를 위한 선의의 조치를 치해줘야 할 것 같은데...

한창 자라야 될 떡잎이다.
실수 했다고 짓밟지 말아라. 그게 어른들의 몫이다.","","",
"348","448618212","구제해야지 이건 또 뭐냐?","","",
"349","448617847","참 내 그 세과목을 동 시간에 하든 말든 무슨 상관인가요? 그럴거면 시험지를 따로 따로 주면 될것을...
그리고 시험지를 안 줘서 애들 가채점도 못하게 하는 이유는 뭔가요?","","",
"350","448617765","조국 딸래미 였다면 과연 0점 처리 되었을까?","","",
"351","448617745","고쳐야할 법은 안고치고 이런게 적폐지 뭐가 적폐란 말인가..3년동안 고생한 이런 학생을 어떡하면 좋을까요..교육부는 뭐하고 있는건지..그리고 국정감사는 쬐로 있나.. 에이 학부모 입장에서 화가 나네요.. 내자식이  소중하면 남의 자식도 소중한거...우리 어른들의 손자요 자식인데...","","",
"352","448617582","즉시 말했다는데 좀 봐주시지-!","","",
"353","448617544","짝수형도 없애고 시험지는 왜안주냐","","",
"354","448616458","뭔 얘기인지... 세장의 답안지? 마킹하고 바로 안가져가나요?","","",
"355","448616444","야. 이건 봐줘야지. 멍.청한 감독관 새키야","","",
"356","448651832","이런거 보면 짜증난다
억울함 없게 하고
애초에 그런실수 없도록 개선하는게
어렵지는 않을것인데","","",
"357","448651789","329건이나 있는데 그걸 수정을 안했소?","","",
"358","448651773","시험 시간을 쪼개어서 한번에 답안지 한개씩 작성하게 하던지 

실수가 왜 부정행위가 되냐","","",
"359","448651758","법은 양심뒤에 있다.,","","",
"360","448651720","답안지를 처음부터 같은 페이지에 놓으니까 문제가 생기지 않을까요? 실수였고 감독관에게 바로 말했는데 왜 부정행위이고 0점처리인지.... 부정행위였으면 실수가 아닌 고의로 이전 시험답안을 고치고 그 과정에서 감독관에게 적발되어야 하는 것 아닌가요?","","",
"361","448651699","이럴꺼면 수능없애  부정행위한게 아닌데  수정하다 실수한걸 0점처리하냐  이러니 매년 이런애들 나오지  얼마나 억울하것냐    고지식하고 무능한 교육부야 이건  시스템이 잘못된거야     너희가  답안지를    거지같이 만든 죄란다   4교시도  한과목만 보던가  무능하다 진짜","","",
"362","448651662","감독관의 지휘아래 답안 수정을 못하는건가요??
컨닝한 것도 아니고, 부정행위를 한것도 아닌것 같은데~~?","","",
"363","448651619","에라이~  이건 갑질이지","","",
"364","448651604","참 이게 나라 교육 정책이냐 저런게 어케 부정행위냐 수능정당방위다","","",
"365","448651587","아주 거지같은 정책~ 지들 편한건만 생각하지","","",
"366","448651581","뭔 규칙이 이리 그지같냐? 거기에 한 술 더 떠서 솔직하게 실수를 말했음에도 규칙 위반이라고 엎어? 살인 저지르고 사형 선고 받을 늠들이 잘못했시요 다시는 이러지 않겠시요 하면 감형도 하고 거기에 한발 더 나가 감성 자극 모드 돌리면 내일 당장 풀어 줄 것 처럼하는 곳에서 이게 뭐니? 아~그건 판사 맘대로 할 수 있는 재판이라 틀려서 그래? 어차피 맘대로 하는 김에 이것도 그리 하게 좀 냅두지 그러냐?","","",
"367","448651550","고의 아니면 당연히 구제. .수능 연 3회 치릅시다.","","",
"368","448651533","ㄱ  ㅐ조선에서 태어난죄  욕본다","","",
"369","448651487","야이~개~ 니미~아유~ 
너그 새끼들이 그랬다고 생각해봐라~
그라고 팔짱끼고 안타깝다 말하겠나~","","",
"370","448651467","참 별게 다  ㅡㅡ 진짜 황당하겠다","","",
"371","448651456","개 병쒠 코리아 만세다

학생들아 금수저나 사업기질 사기꾼기질 없으면 바로 다른나라에서 뿌리내릴준비해라

거기있으면 평생 개돼지 남의똥닦는삶을 살게된단다","","",
"372","448651436","교육부 정말 웃기고 자빠졌네  니들 하는짓  답답해서 잠이 안온다 제발  밥값좀 해라!! 철밥통 같으니  정말 세금이 아깝다","","",
"373","448651426","그냥 한 답안지에 쓰게하지 같은 교시에 뭘 나눠서 답안지 작성을 하나요?
참 할짓 없네요...
반복되는 문제가 발생하면 고쳐야지요","","",
"374","448651396","작년 현역인데 4교시 답안지 진짜 힘들게 해놨어요.. 길게 답안지 체크요령 설명해줘야하는 감독분들도 힘들고 그런 답안지 작성하는  학생도 힘든데, 이렇게 억울한 사례도 나오는데 안고치실건가요... 수능은 문제풀기도 힘들어요ㅠ","","",
"375","448651384","이래서 공무원 ㅅㄲ들은 안돼
행정편위주의로 자기들 힘들거나 조금이라도 책임질 일이라면 나몰라라","","",
"376","448651381","매 과목 답안지 걷어라 그럼","","",
"377","448651355","정신차려요 교육부!!
시정을 했어야지!!!","","",
"378","448651345","학생들한테 탁상행정의 표본을 가르쳐 주는거네!","","",
"379","448651301","애끼","","",
"380","448651280","21세기에  과거 시험 보는 느낌","","",
"381","448651237","저건 좀.... 심하다. 답안지 잘못 마킹했다고 부정 행위라니.","","",
"382","448651216","암튼   그 규정을  부정행위로 취급한다고  처음  입안했던   그  개    섀끼   누구여?      야 이   ♩♪섀끼야     한 답안지에   여러과목   놔뒀으면   전체시간  끝날때까지    수정하는건  합리적인거지    이  개같은  섀뀌야   그것도  법이라고    사람위에   군림토록   그리   만들었냐?    
 얼마나  중요한   순간인데   이  개섀뀌야      법  개정해~~~~~너는  이 섘귀야   규정이나  법을   만드는  취지도  모른놈이  규정을  그  따위로   만들었냐?    천벌받을새뀌","","",
"383","448651203","답안지 함정 넣코 부정행위 오인 탈락시켜!","","",
"384","448651192","실수를 알린학생을 0 점처리하기만 해봐라!","","",
"385","448651162","시험은 세 과목이지만, OMR 답안지는 한 장에 나란히 있다 보니 일어난 일입니다.
왜충분히 수험생이 실수할 수 있게  답안지가저러냐  햇갈리지 않게 분류를 정확히 해 두고 시험치르게 해야지 수능하나를 보기위해 몇년동안 얼마나 노력하고  달려왔는데 한번의 저런 어처구니 실수를 하게 만드냐 그런 실수를 막기위해  시험주최측은 답안지 분류를 확실히 시켜라
그런 실수가 매븬 나온다면  다른 방법을 찾아야지
0점 처리하기엔 주최측도 잘못","","",
"386","448651111","법규정이 상식과 정의감정에 어긋난다면

그건 규정이 잘못된거다.","","",
"387","448651098","ㅋㅋㅋ

저런 일은 실수라도 일어날수 없도록 만들어야지.

한사람의 인생이 걸린 문제인데..

참으로 해괴하게 하고있네.
.
.","","",
"388","448651097","ㅋㅋㅋㅋ웃고간다","","",
"389","448651094","공뭔들이니 일처리하는게 이모양","","",
"390","448651051","0점처리라니 너무 가혹하다 양심적으로 말했는데
이건 옳지않다. 구제되길","","",
"391","448651007","개떡같은
경우

수능 이잔어

맞게","","",
"392","448650964","실수를 말 하는게 비정상이 되어버린 대한민국ㅋㅋㅋㅋ 골때린다 진짜 대한민국은 규정 규제 없으면 나라 망하냐? 뭔놈의 규정 규제가 그렇게 많아? 진짜 씺선비의 나라다 어휴 ♪~탱 고작 종이 몇장으로 인생의 희비가 갈려버리는 후진국 7H한민국 언제쯤 선진국으로 진화할려나","","",
"393","448650944","그래서 바라는 자세가 .신중함 이였니?","","",
"394","448650939","공무원들이 하는 일이 다 그렇지 뭐.... 교육청도 결국 다 공무원 국민혈세루팡들... 젊은친구 인생은 인생은 어떡하라고? 병무청 하는짓이랑 똑같네 끌고갈땐 대한의 아들 다치면 느그집 아들 수능도 보든말든 학생 맘대로 근데 시험장에선 내 맘대로 누가봐도 부정행위가 아닌데 부정행위라니 융통성이 없냐 인간들이","","",
"395","448650934","수능 없애려고 교사들이 안달난듯...  양심적인 애한테. 너네들 뭐한거니????","","",
"396","448650913","세상이 거짓말 하도록 종용하는 꼴이네","","",
"397","448650912","실수를 솔직히 알렸는데 그게 부정행위야?
이게 법이야?","","",
"398","448650877","에휴 공무원놈들","","",
"399","448650830","탁상행정의 표본!
아직도 ..","","",
"400","448650829","대한민국의  공무원을 믿다니","","",
"401","448650800","애들  공부한 것 ,
아니  인생 책임 질 꺼야?
  이런 미친 시험제도가 어딨냐?
빨래 재발 방지 하고  애들 전원 구생 해줘라","","",
"402","448650796","교육부 한심한 작자들  당신들  근무태만  불성실로
일어난 일이다
규정들이데려면 
당신들 근무태만부터  감찰하라!!!","","",
"403","448650759","어른들의실수를 애들에게 전가하면 안되는겁니다","","",
"404","448650741","공무원들의 직무유기 ,학생이 0점 처리가 아니라 저렇게 방치한 죄를 물어 엄히 다스려야함,","","",
"405","448650730","어휴 부정행위를 막으려면 절차를 철저하게 해야하는데 어쩔수없지. 그리고 악법도 법이다. 개정되기전에는 지켜야지.","","",
"406","448650721","저런지경 인데도  해결하나  못한 해당 공무원도 당장
직위박탈하고  해고 시켜버려라","","",
"407","448650706","이건 진짜 아니죠","","",
"408","448650705","젓..규정이네","","",
"409","448650685","뭐야? 실화야?","","",
"410","448650652","재수 하라는 하나님의 뜻입니다.","","",
"411","448650622","교육청 일안하네. 실수할 여지가 있으면 잡아 고쳐야지 수험생 탓으로 돌리고있노","","",
"412","448650574","시험시간이 촉박해서 그런건데, 말 안하다가 들킨 것도 아니고,ㅠㅠ","","",
"413","448650558","이건 너무 억울하겠네요
규정은 맞지만
실수방지 개선이 필요할듯요","","",
"414","448650555","읽을 가치도 없는 쓰 레 기 기사였어","","",
"415","448650504","개~~~가~튼 넘들이라고 부르는것보다는 
재이니가튼 넘들이라 부르는게
더 어울리는 넘들이군","","",
"416","448650500","말이 된다고 생각하나...","","",
"417","448650496","그 전에 뭔 시험을 그렇게 치르게 하나.
답안지를 통일하든지 시험시간을 쪼개든지.
다 나눠주고 헷갈리게 시리.
시험방법을 바꿔라.","","",
"418","448650491","맞는말이네
잘했다","","",
"419","448650484","미친","","",
"420","448650482","도대체 누굴위해 저런 개같은 규정이있냐?
개천에서 용 못나오게할랴고?","","",
"421","448650470","니
미랄~
투표 한번 할라면
도지사
시장
시의원
구의원
심지어 어떤 기초의원은
기호 가번 나번에
교육감까지
투표용지는 각자 따로따로
대 여섯장 주면서
답안지는 왜 저따구로 
꼴랑 한 장에  다 쓰게끔해서
애꿎은 애 인생을 망치게 해놨냐
투표 용지나 하나로 통일해라","","",
"422","448650465","몇년 혹은 몇십년을 피눈물 흘리면서 고생하고 노력했을 텐데 말도 안되는 법률로 한 학생의 인생을 망치는것은 정말 올바르지 못하다고 생각한다.","","",
"423","448650459","그냥 사탐 4과목 120분 시간 주면 안됨?
시간 구분이 의미가 있어? 
탐구면 탐구답게 탐구할 시간을 줘야지
문제 빨리푸는 기술이 필요한거야?","","",
"424","448650457","뭐 이런 개같은  규정이 있나 ?
고의가 아니고 실수로 전과목
0 점 처리가 말이 돼 ?","","",
"425","448650416","생쇼하는 교육부. 운동화만 싣고 생쇼 걸이만 찾는 유은혜. 국민을 개 돼지라고 말한 고위공무원이 복직한 생쇼부. 대통령 한 마디에 쇼쇼하는 생쇼부.  샤프 연필 우끼고.  행정소송하세요.  안 받아디면 정식 소송하세요. 청와대 국민 청원하세요.  생쇼놋하게.","","",
"426","448650368","멈마 찬스를 써야지...","","",
"427","448650358","어이없다
지들이 헷갈히게 만들어놓고 
애들 인생을 묻어버리네?","","",
"428","448650315","공뭔들...ㅉㅉㅉ 에휴~~~
공뭔들 하는 일이 뭐 다 그렇지...","","",
"429","448650310","아니ㅡㅡ
학생한명 인생저리 바꿀래ㅡㅡ
부정행위가 부정행위를 했을때 적용해야지
진짜 그지같이 정해져있네...","","",
"430","448650193","기가막혀서 욕도 안나온다.","","",
"431","448650183","앞으론 양심을 버리란 얘기군.","","",
"432","448650166","아직도 오엠알이냐
언제 발전시킬래?
썩어빠진것들.
지들 주머니 챙기는것
백만분의 일만 신경써라들?","","",
"433","448650117","해마다 같은 상황이 그것도 같은 과목에서 반복적으로 발생하는 걸 알고 있었네?그럼 진작에 수정했어야 될 일 아닌가?부정 행위 의사가 전혀 없었음에도 규정이 그렇기 때문에 어쩔 수 없다는 게 그렇게 얘기한 장학관 님은 이해가 됩니까?이런 억울한 일때문에 과거에도 현재도 또 앞으로도 피해를 보는 학생들이 계속 생길텐데 그 때마다 계속 애초에 잘못 만들어진 규정 탓만 할겁니까?어른들이 잘못 만든 그릇 된 규정으로 언제까지 학생들 눈물 쏟게 만들거요?규정 탓 긴장해서 정신없었을 아이들 탓할 시간에 무능하고 게으른 당신들 먼저 탓하쇼!!!","","",
"434","448650017","다.....
본인의 업보요....
아니면 부모나 조상의 업.","","",
"435","448649994","시스템이 문제다","","",
"436","448649958","수능 OMR 카드 없애던가  시험지 풀고 그냥내라  시험지 푸느라 정신 없는데    OMR카드   신경쓰다가   인생들 다 망치게하네","","",
"437","448649950","써글..","","",
"438","448649773","이것들아.
교육관계잘들아.
지발   똑바로 해라.

일을 어케 저렇게 밖에   못하나?

ㅉㅉ","","",
"439","448649765","♬~  라고 썻더니 바로 음악표네..
♪♩   =   쪽.......ㅂ   ㅏ  .. 리   임.","","",
"440","448649753","대한민국에선 솔직하면 손해봅니다.

남을 속여야 잘 삽니다. 

정말 뭐 같죠..","","",
"441","448649739","♪~ 가지가지다 니가 자식 키워보고 시험 함 쳐좌라 잘못된방식은 고쳐야지 마킹을 한답안지에 하는데 실수 안하면 정상이냐","","",
"442","448649729","부정의도가 없자나....","","",
"443","448649683","안헷갈리게 방법을 바꿔야지
머하자는거냐","","",
"444","448649652","로보트냐?  봐줘라.뭐라할 사람없다.","","",
"445","448649643","전과목 0점이라니....
그 과목만 0점 처리 하지..

이번 일로 '나는 고쳐도 그냥 가만히 있어야겠다.'
하는 일이 생기지 않을까 싶어요 휴..","","",
"446","448649619","아무리 규정을 어겻더라고 규정을 쉽게 어기게 만들엇다면,,,, 생선을 부뚜막에 올려놓고. 고양이가 추워 한다고 부뚜막에 올려놓고 오줌누고 오니까 생선을 고양이가 먹은거지.... 바로 규정어기는것이 당연할 정도로 쉬운상황이면  그걸  규정때문에 무효로 한다면.. 양..아..치 나베나 교활이 하고 머가 다르냐.. 이거 영점 처리하면 차라리 ♪♪♬~♪♩♩♪ 한테 머리 조아리고 죽어라...","","",
"447","448649593","아..이건 아니지요...
구제해야.","","",
"448","448649587","행정소송감이네","","",
"449","448649529","시험방법 바꿔야함. 이거 학생이 시험문제만 풀면 되는건데 기입하는거 까지 신경써서 해야 한다는건 말이 안됨. 시험문제도 좀 많냐. 확실이 OMR 기표 방식은 문제가 있음.","","",
"450","448649522","♪♬  끼 들 잘못은 어른들이 해놓고 피해는
아이들 전 인생을 통채로  말아 먹는구나.
♩♪♪~♬♩♪♪♩♬ 들 절대 잘못은 인정 안하지
저런 개 자  식  들은 김정은이 한테 전부 보내서
곡사포로 죽여야 돼.","","",
"451","448649483","규정이 변경되야 겠네요","","",
"452","448649448","이건 문제가 심각하다.
바로 말했는데 전 과목 0점 너무 불공평한 처벌이다.
너무함","","",
"453","448649400","새옹지마 전화위복
1년 더 열심히 공부해서 저 학생이
인서울에서 서울대로 변할지 누가 알겠는가?","","",
"454","448649394","저런애들이 진짜안타깝다ㅜㅜ 수능날 늦잠자서 다른곳에서 시험보고 자기고사장 찾아갔다는 애들보다는..ㅜㅜ 아고ㅜ어케","","",
"455","448649386","교사란 직업이  선생으로 표현되지만
일제시대  교육시스템 산물로 
시대적응 못하는  좀비 입니다","","",
"456","448649371","답안지카드를 각각 줘서 걷어가야지.
뭔 제도가 채점 편의주의냐?","","",
"457","448649365","얼마나 긴장하고 치는 시험인데.... 같은 시간에 여러 과목치게하고 고치진 못하게 한다고? 그 한 시간동안 어느 과목을 몇 분안에 풀든지 그 시간안에 풀기만 하면 된다고 해야지... 애들이 12년동안 그거 하나보고 달려가는데 그런 이상한 규정으로 일년을 더 허비하게 만들면... 참...","","",
"458","448649360","감독관이 병심이네","","",
"459","448649356","참 나라꼬라지 하고는....
이게 나라냐....","","",
"460","448649317","정말 어이가 없네요... ㅜㅜ","","",
"461","448649281","그럼 규정을 바꾸던가 해야지??","","",
"462","448649254","긴장한 마음에 충분히 나올수 있는 실수입니다
이런 실수를 하게 한 방식이 잘못된거지~넘 안타깝네요 ㅠ","","",
"463","448649228","안타까운일이네요. 물리  한문제 틀린답인줄알았는데 못고치고 온  우리아이도  등급하나가 내려가게 생겼답니다. 아무리 설명을 많이 했다해도 긴장한 아이들이 실수할 수 있는  시간 배당과 실격 기준은 조정이 필요하다고 봅니다","","",
"464","448649142","뻘짓들 잘한다. 사리분별별이 떨어지는 소리 바보바보","","",
"465","448649086","거짓말 하면 이득보고
정직하게 행동하면 망하는 나라","","",
"466","448649075","이거슨
아니쥐","","",
"467","448649057","정직함이 인정 받지 못하는 한국 사회의 단면","","",
"468","448649050","규칙을 지켜 양심껏 손들면 불이익을 받는 대한민국
이것이 대한민국 교육의 현실이다.
그냥 규칙 법 피하는 놈이 잘되는 세상이지
니들이 가르치는게 이러니 법지킬 놈 누가 있겠냐
양심적인놈 인생 망하는 대한민국","","",
"469","448649011","재수지뭐

아픈만큼 성숙해지겠지ㅋ","","",
"470","448649000","이따위로 일처리  하면서 정시 확대라는 말이 나오냐?  진짜 문재인은 할 줄 아는게 뭐냐?  이런 것 구제방안도 없이 너무 쉽게 편한대로 일한다.  진짜 박근혜보다 무능하다.  가만히 있는게 도와주는 것이다.","","",
"471","448648965","정말  이상한 개들
걔들의 자식들
니들이 빨리 없어져야 하는 것도 모르지?","","",
"472","448648960","수능 횟수를 늘려야 한다. 한 번 뿐인 그날 어떤일이 생길 줄 누가아누...","","",
"473","448648909","ㅂ ㅅ 같은 대한민국","","",
"474","448648821","♪~♩♩♪♪들!!!! 구제해!!!!!","","",
"475","448648819","우리나라는  필요없는  곳에 엄격하고.. 엄격이 필요한 곳에는 정작 관대함.","","",
"476","448648759","저거 OMR 용지 베이스 색을 과목별로 바꾸면 되지 않을까?
하긴 긴장하면 그 것도 안보이긴 할거임.","","",
"477","448648749","지 일 아니라고 그러누 ...
초6, 중3, 고3 12년을 준비했는데 너무하다","","",
"478","448648741","규정상으로 적용할게 아니라 예외를 좀 만들어라..인생이 걸린 일인데","","",
"479","448648671","실수가  부정인가?  뭐같은 규정이네.  은혜로운 교육부에서 대책마련 안하나?","","",
"480","448648666","우리나라는 무슨 이런 개소리가 많냐? 학생이 뭘 잘 못 했냐????정책이 잘못되었지","","",
"481","448648659","수험생들이 햇갈리지않게 답안지을
분별력있게  만들어라
해마다 일어나는  행사냐 ?","","",
"482","448648645","법을 위한 법인가 이건 아니지","","",
"483","448648632","의심받을짓하면 안됨니다.","","",
"484","448648558","개소리들하고있네
실수하고 고의를 구분못하는 대한민국 교육의현실","","",
"485","448648529","아니이건좀....
뭐 봐주면 밑도끝도 없겠지만 학생너무안타깝네","","",
"486","448648498","한심하다. ㅉㅉ. 바뀌라. 시. 바마.   머냐. 제가 부정행 위자냐?","","",
"487","448648352","그럼 양심껏 말하면 바보냐?
썩은 정치인들이 얼마나 많이 양심을 팔고 기득권을 누리고 있는데 이런 착한 학생을 0점 처리하다니

공정이 땅에 떨어졌다
대통령이 나서라","","",
"488","448648309","290명이 저렇게 0점처리
약 300명이라고 치면 10년에 3천명이네
세월호 국가답다","","",
"489","448648282","공무원의 행정편의 주의를 일번 백계 해야 한다.","","",
"490","448648133","양심고백 면책제도 둬야하지 않겠나

난 옛날에 마지막시간에 아랍어보는데 폰 진동울려도 안잡더만","","",
"491","448648116","A양 응원한다","","",
"492","448648067","근데 학생의 발언을 증명할 수 있는 근거는?","","",
"493","448648018","교육부 하는 짓거리가 어째 그따구냐?
일 똑바로 안할래?
학생들을 위해서 존재 해야지,
공산국가냐?","","",
"494","448647947","시바 부정입학한애들은 잘만 봐주는데","","",
"495","448647936","탁상행정 ♩~들아...하여간 .....기계냐? 하는짓거리들 하고는","","",
"496","448647895","법을 바꿔라 돈만쳐받지 말고
이 무능한 공무원 넘들아
좀 창의적으로 할수없냐","","",
"497","448647871","이따위 답안지를 만들어놌고 ㅡ뭐  수정이 안되니 영점 이라고ㅡㅡ그 머리니  뭐가  교육이 되냐ㅡㅡ애가 거짓말을 했냐ㅡㅡ교육부라는 것이ㅡㅡㅉ ㅊㅈ   튀ㅣ","","",
"498","448647853","이거는  아니라고봄","","",
"499","448647817","공무원~이세금벌(레)쉑(퀴)들아~잘못된걸알면서 안고치는이유가 도대체뭐냐???","","",
"500","448647816","전국290명  중 4교시가 절반 이상이라~
개선할 여지가 충분하고
개선요구도 계속되는데 그냥 둔다는 건
너무  안일하고 분통터질 일이네요.
고생한 학생들에게 할 짓이 아닌데
이런 문제로 4교시 부정행위처럼 되어버린다면
급 개선이 필요하구만..","","",
"501","448647796","사회같네 ...양심적이면 피해보는","","",
"502","448647769","구제가 되길ㅠ","","",
"503","448647766","1년동안 모의고사를 한달에 한번만 봐도
12번이다 
연습할 기회는 충분하다
규정대로 처리하라","","",
"504","448647738","어떤놈들은 시험장도 잘못 들어가도 봐줬잖아?
봐줘라 좋게 말할때","","",
"505","448647735","이런  일에는
 좀 관대해져보자!!","","",
"506","448647692","수정테이프로 얼른 수정했으면 됐을텐데 
지나치게 솔직했어 안타깝다","","",
"507","448647638","♪♪같은 입시제도에 수능시험까지도 뭐가 이렇게 복잡한거냐?
자기가 제출않는 답안지수정이 안된다니 뭔 말이냐?
수시도없애고,내신도 없애라.그냥  수능에 본고시로 가라.","","",
"508","448647636","개  잣 같은 법이네","","",
"509","448647622","솔직히 말하는것도  답이없네 차라리 속여야지 뭐","","",
"510","448647604","멍청한 규정","","",
